"Points:0","Points:1","Points:2","pressure","total_pressure","velocity_magnitude","x_velocity","y_velocity","z_velocity"
-0.70631,-0.3247,1.0478,-17.734,590.34,0,0,0,0
-0.70649,-0.32856,1.0468,-26.648,598.55,0,0,0,0
-0.70665,-0.32889,1.043,-40.901,590.42,0,0,0,0
-0.70654,-0.32786,1.0449,-32.734,589.72,0,0,0,0
-0.70674,-0.33149,1.0432,-43.666,593.68,0,0,0,0
-0.70671,-0.33016,1.0426,-45.66,592.08,0,0,0,0
-0.70642,-0.32455,1.045,-25.917,585.02,0,0,0,0
-0.70648,-0.32537,1.0443,-32.115,587.47,0,0,0,0
-0.70603,-0.31864,1.0495,-3.3088,568.64,0,0,0,0
-0.70594,-0.31765,1.0509,5.2546,572.38,0,0,0,0
-0.70587,-0.31863,1.0534,13.48,597.03,0,0,0,0
-0.70549,-0.32955,1.073,48.696,681.78,0,0,0,0
-0.70555,-0.33209,1.0739,44.709,684.42,0,0,0,0
-0.70541,-0.3319,1.0771,52.661,684.36,0,0,0,0
-0.70543,-0.33384,1.0784,51.358,683.17,0,0,0,0
-0.70552,-0.32135,1.0644,54.068,664.23,0,0,0,0
-0.70544,-0.32128,1.0662,61.411,665.31,0,0,0,0
-0.70545,-0.32303,1.0677,59.087,669.58,0,0,0,0
-0.70553,-0.31852,1.0614,51.459,653.44,0,0,0,0
-0.70544,-0.3185,1.0635,59.654,657,0,0,0,0
-0.70562,-0.31723,1.0582,42.303,631.81,0,0,0,0
-0.70552,-0.31747,1.0607,52.46,646.08,0,0,0,0
-0.70568,-0.31799,1.0574,31.753,624.46,0,0,0,0
-0.70575,-0.31727,1.055,23.78,601.73,0,0,0,0
-0.70533,-0.32608,1.0736,65.301,677.83,0,0,0,0
-0.70539,-0.32811,1.0741,59.138,681.46,0,0,0,0
-0.70539,-0.32528,1.0714,61.989,674.55,0,0,0,0
-0.70532,-0.3221,1.0699,70.817,666.59,0,0,0,0
-0.7053,-0.32328,1.0715,71.381,669.66,0,0,0,0
-0.70601,-0.31151,1.0438,-11.623,634.86,0,0,0,0
-0.70609,-0.31226,1.0425,-11.734,669.15,0,0,0,0
-0.70611,-0.31164,1.0414,-4.9514,718.52,0,0,0,0
-0.70607,-0.31056,1.0414,8.385,742.64,0,0,0,0
-0.70601,-0.3099,1.0422,-0.45023,711.19,0,0,0,0
-0.70597,-0.31055,1.0438,-13.838,655.21,0,0,0,0
-0.70598,-0.30896,1.0422,4.4233,735.65,0,0,0,0
-0.70592,-0.30821,1.0429,-19.114,719.82,0,0,0,0
-0.70589,-0.30828,1.044,-35.223,682.33,0,0,0,0
-0.70592,-0.30986,1.0445,-26.319,640.37,0,0,0,0
-0.70595,-0.31259,1.0462,-8.6588,558.17,0,0,0,0
-0.706,-0.31277,1.0451,-13.282,591.89,0,0,0,0
-0.70587,-0.3099,1.0459,-20.86,598.39,0,0,0,0
-0.70588,-0.31133,1.0468,-5.8802,559.71,0,0,0,0
-0.70584,-0.30756,1.0445,-35.591,696.32,0,0,0,0
-0.70579,-0.30748,1.0457,-40.52,661.14,0,0,0,0
-0.7058,-0.3087,1.0465,-36.114,609.01,0,0,0,0
-0.70574,-0.30843,1.0478,-18.944,575.16,0,0,0,0
-0.70573,-0.30941,1.0488,8.2549,537.33,0,0,0,0
-0.70581,-0.31098,1.0484,5.5029,532.49,0,0,0,0
-0.70596,-0.31461,1.0476,-5.5256,541.35,0,0,0,0
-0.70579,-0.31215,1.0497,10.66,525.33,0,0,0,0
-0.70589,-0.31428,1.0492,2.7982,536.07,0,0,0,0
-0.70606,-0.31618,1.0466,-10.95,555.27,0,0,0,0
-0.7061,-0.31796,1.0472,-10.097,559.9,0,0,0,0
-0.7062,-0.31929,1.0459,-16.451,569.63,0,0,0,0
-0.70625,-0.31905,1.0443,-21.16,582.86,0,0,0,0
-0.70624,-0.31738,1.0431,-21.55,608.69,0,0,0,0
-0.70621,-0.31667,1.0432,-19.029,613.83,0,0,0,0
-0.70613,-0.31569,1.0445,-15.385,580.99,0,0,0,0
-0.70609,-0.31415,1.0442,-14.788,600.67,0,0,0,0
-0.70586,-0.31554,1.0509,7.7529,554.21,0,0,0,0
-0.70635,-0.31545,1.0384,-37.464,763.27,0,0,0,0
-0.70632,-0.31496,1.0374,-58.864,791.57,0,0,0,0
-0.70624,-0.31381,1.0373,-47.478,807.65,0,0,0,0
-0.70624,-0.31319,1.0382,-25.616,802.1,0,0,0,0
-0.70626,-0.31394,1.0395,-19.019,754.88,0,0,0,0
-0.7063,-0.31479,1.0394,-25.607,739.87,0,0,0,0
-0.70616,-0.31175,1.0378,-36.416,843.92,0,0,0,0
-0.70618,-0.31213,1.0383,-20.362,810.71,0,0,0,0
-0.70621,-0.31358,1.0368,-89.817,834.73,0,0,0,0
-0.70621,-0.3134,1.0404,-14.784,724.89,0,0,0,0
-0.70617,-0.31159,1.0393,-8.3854,794.67,0,0,0,0
-0.70617,-0.31225,1.0405,-6.3902,746.75,0,0,0,0
-0.70611,-0.31016,1.0387,3.7513,845.91,0,0,0,0
-0.70612,-0.31051,1.0393,4.5747,812.81,0,0,0,0
-0.70644,-0.31721,1.0379,-52.758,754.5,0,0,0,0
-0.70647,-0.31822,1.0381,-49.698,735.36,0,0,0,0
-0.70653,-0.31897,1.0373,-62.494,749.07,0,0,0,0
-0.70646,-0.3186,1.036,-95.307,765.65,0,0,0,0
-0.70637,-0.31751,1.0358,-101.68,774.54,0,0,0,0
-0.70639,-0.31675,1.0366,-82.694,778.6,0,0,0,0
-0.70626,-0.3155,1.0359,-148.24,812.52,0,0,0,0
-0.70631,-0.31576,1.0365,-83.007,789.42,0,0,0,0
-0.7063,-0.3173,1.0352,-182.33,791.56,0,0,0,0
-0.70639,-0.31656,1.0386,-40.973,741.24,0,0,0,0
-0.70648,-0.31968,1.0395,-41.151,680.65,0,0,0,0
-0.70654,-0.32044,1.0386,-48.869,696.34,0,0,0,0
-0.70657,-0.32017,1.0375,-59.424,729.01,0,0,0,0
-0.70644,-0.31869,1.0393,-38.743,699.86,0,0,0,0
-0.70636,-0.31774,1.0404,-31.197,675.95,0,0,0,0
-0.70634,-0.31694,1.0402,-30.463,700.66,0,0,0,0
-0.70639,-0.31983,1.0416,-30.403,625.94,0,0,0,0
-0.70644,-0.32031,1.0407,-36.994,644.83,0,0,0,0
-0.70634,-0.31826,1.0415,-26.958,637.76,0,0,0,0
-0.7065,-0.32291,1.0416,-38.425,610.98,0,0,0,0
-0.70656,-0.32411,1.0413,-43.534,609.52,0,0,0,0
-0.70664,-0.32457,1.0397,-54.125,630.07,0,0,0,0
-0.70666,-0.3237,1.0386,-61.242,662.01,0,0,0,0
-0.70661,-0.3225,1.0386,-58.53,682.27,0,0,0,0
-0.70658,-0.322,1.039,-49.352,668.51,0,0,0,0
-0.70651,-0.32186,1.0405,-41.813,635.72,0,0,0,0
-0.70665,-0.32201,1.037,-70.019,721.29,0,0,0,0
-0.70661,-0.32084,1.0368,-72.317,741.89,0,0,0,0
-0.70623,-0.3155,1.0417,-19.966,658.55,0,0,0,0
-0.70629,-0.31589,1.0407,-24.61,695.32,0,0,0,0
-0.70618,-0.31418,1.0418,-16.723,677.37,0,0,0,0
-0.70636,-0.32045,1.0429,-26.906,597.5,0,0,0,0
-0.70613,-0.31366,1.0425,-14.868,648.51,0,0,0,0
-0.70626,-0.32121,1.0462,-17.554,574.38,0,0,0,0
-0.70637,-0.3226,1.0445,-25.11,580.4,0,0,0,0
-0.70641,-0.32206,1.0432,-29.928,591.97,0,0,0,0
-0.70656,-0.32537,1.0423,-39.907,592.95,0,0,0,0
-0.70608,-0.30989,1.0401,19.187,800.67,0,0,0,0
-0.70597,-0.30834,1.0409,26.059,799.57,0,0,0,0
-0.70588,-0.30689,1.0408,55.099,839.85,0,0,0,0
-0.70587,-0.3069,1.0423,-18.35,778.49,0,0,0,0
-0.70601,-0.30885,1.0401,29.41,820.27,0,0,0,0
-0.70495,-0.3125,1.036,-302.27,824.18,0,0,0,0
-0.70547,-0.31272,1.0364,-136.8,857.93,0,0,0,0
-0.70584,-0.31344,1.0364,-159.12,849.15,0,0,0,0
-0.70541,-0.31438,1.0355,-217.11,836.91,0,0,0,0
-0.70498,-0.3142,1.0351,-381.67,804.49,0,0,0,0
-0.70585,-0.31718,1.0348,-279.28,810.39,0,0,0,0
-0.70543,-0.3162,1.0347,-273.76,820.75,0,0,0,0
-0.70579,-0.31531,1.0355,-237.52,827.91,0,0,0,0
-0.70499,-0.31606,1.0343,-437.95,773.82,0,0,0,0
-0.70453,-0.31609,1.0344,-582.9,753.53,0,0,0,0
-0.70388,-0.3151,1.0348,-579.2,804.6,0,0,0,0
-0.70448,-0.31422,1.0351,-549.36,821.66,0,0,0,0
-0.70332,-0.3133,1.0356,-784.72,664.58,0,0,0,0
-0.70387,-0.31327,1.0356,-548.85,879.34,0,0,0,0
-0.7034,-0.31513,1.0349,-721.75,618.28,0,0,0,0
-0.70322,-0.31158,1.0365,-831.86,682.53,0,0,0,0
-0.70381,-0.31155,1.0365,-483.23,938.84,0,0,0,0
-0.70436,-0.3125,1.0359,-504.48,874.93,0,0,0,0
-0.70309,-0.3099,1.0375,-845.53,629.45,0,0,0,0
-0.70387,-0.3099,1.0376,-335.34,963.96,0,0,0,0
-0.70421,-0.31102,1.0368,-358.91,925.78,0,0,0,0
-0.70497,-0.31111,1.0368,-219.58,828.66,0,0,0,0
-0.70438,-0.3094,1.038,-226.85,873.02,0,0,0,0
-0.70499,-0.30942,1.0382,-47.79,831.44,0,0,0,0
-0.70557,-0.31001,1.0382,-31.201,851.35,0,0,0,0
-0.70563,-0.31147,1.0374,-64.644,852.23,0,0,0,0
-0.70558,-0.31149,1.0373,-109.35,854.69,0,0,0,0
-0.70562,-0.30847,1.0394,2.8857,839.26,0,0,0,0
-0.706,-0.30852,1.0396,38.863,850.91,0,0,0,0
-0.70295,-0.3082,1.0387,-891.24,642.44,0,0,0,0
-0.70343,-0.30821,1.0388,-294.4,1016.6,0,0,0,0
-0.70406,-0.30743,1.0395,-213.47,1001.2,0,0,0,0
-0.70487,-0.3075,1.0397,-18.198,816.14,0,0,0,0
-0.7039,-0.30579,1.0409,-155.72,1019.3,0,0,0,0
-0.7048,-0.30593,1.0411,101.93,856.38,0,0,0,0
-0.70545,-0.30678,1.0406,56.742,848.19,0,0,0,0
-0.70332,-0.30656,1.0401,-290.99,1110.8,0,0,0,0
-0.70473,-0.30479,1.0428,341.16,895.8,0,0,0,0
-0.70531,-0.30544,1.0422,250.67,902.36,0,0,0,0
-0.70319,-0.30512,1.0415,-163.65,1229.6,0,0,0,0
-0.7038,-0.30453,1.0425,70.876,1158.6,0,0,0,0
-0.70578,-0.30568,1.0424,140.26,874.01,0,0,0,0
-0.70308,-0.30402,1.0433,106.97,1371.5,0,0,0,0
-0.70368,-0.30369,1.0445,346.08,1235.7,0,0,0,0
-0.70451,-0.30407,1.0446,485.83,892.46,0,0,0,0
-0.70507,-0.30462,1.044,419.73,913.32,0,0,0,0
-0.70552,-0.30493,1.0441,299.31,911.01,0,0,0,0
-0.70582,-0.30624,1.0427,-0.69573,807.01,0,0,0,0
-0.70578,-0.30618,1.0439,8.4668,784.27,0,0,0,0
-0.70558,-0.30558,1.0454,152.99,801.33,0,0,0,0
-0.70575,-0.30673,1.046,-17.409,693.89,0,0,0,0
-0.70563,-0.30551,1.0444,156.23,842.64,0,0,0,0
-0.70568,-0.31251,1.0525,25.613,547.91,0,0,0,0
-0.70572,-0.31163,1.0511,23.194,531.08,0,0,0,0
-0.70563,-0.30966,1.0514,34.85,531.36,0,0,0,0
-0.70556,-0.30922,1.0525,48.128,544.98,0,0,0,0
-0.70554,-0.31006,1.0538,48.091,551.73,0,0,0,0
-0.70561,-0.31182,1.0537,37.661,553.94,0,0,0,0
-0.70562,-0.31428,1.0557,35.677,584.81,0,0,0,0
-0.7057,-0.31532,1.0547,26.163,582.87,0,0,0,0
-0.70576,-0.31449,1.0525,18.457,559.96,0,0,0,0
-0.70557,-0.31232,1.0551,40.031,569.01,0,0,0,0
-0.70569,-0.30645,1.0472,-10.056,670.19,0,0,0,0
-0.70568,-0.30717,1.0481,-16.773,604.84,0,0,0,0
-0.70545,-0.30479,1.0481,146.43,733.25,0,0,0,0
-0.70552,-0.3053,1.0474,155.04,763.36,0,0,0,0
-0.70539,-0.30479,1.0461,292.91,857.02,0,0,0,0
-0.70493,-0.30416,1.046,490.43,902.4,0,0,0,0
-0.70449,-0.30369,1.0466,578.9,881.41,0,0,0,0
-0.70488,-0.30384,1.0481,565.12,902.64,0,0,0,0
-0.70536,-0.30426,1.0481,337.88,830.83,0,0,0,0
-0.70554,-0.30536,1.0491,10.163,630.76,0,0,0,0
-0.70562,-0.30671,1.0491,6.7943,586.67,0,0,0,0
-0.7056,-0.30741,1.0503,22.05,549.05,0,0,0,0
-0.70548,-0.30484,1.0501,-4.397,627.92,0,0,0,0
-0.70548,-0.30522,1.0509,-6.7252,606.22,0,0,0,0
-0.70554,-0.30685,1.0511,27.473,561.83,0,0,0,0
-0.70565,-0.30888,1.0503,25.242,531.47,0,0,0,0
-0.70549,-0.307,1.0523,40.74,562.81,0,0,0,0
-0.70549,-0.30773,1.0529,53.148,554.95,0,0,0,0
-0.70529,-0.30457,1.0539,333.39,782.05,0,0,0,0
-0.70533,-0.30517,1.0538,45.999,622.31,0,0,0,0
-0.70539,-0.30542,1.0529,27.969,611.87,0,0,0,0
-0.70541,-0.30477,1.0519,0.65485,626.29,0,0,0,0
-0.70538,-0.30419,1.0519,288.45,833.05,0,0,0,0
-0.70543,-0.30415,1.0501,262.28,827.83,0,0,0,0
-0.70534,-0.30604,1.0546,66.913,603.25,0,0,0,0
-0.70542,-0.30743,1.0543,60.709,572.67,0,0,0,0
-0.70548,-0.30957,1.0549,58.641,566.98,0,0,0,0
-0.70542,-0.30817,1.0551,66.189,578.29,0,0,0,0
-0.70524,-0.30583,1.0558,92.739,646.81,0,0,0,0
-0.70523,-0.30668,1.0566,107.62,658.98,0,0,0,0
-0.70534,-0.30784,1.0562,82.879,607.84,0,0,0,0
-0.70358,-0.30317,1.0465,500.07,1205.8,0,0,0,0
-0.70294,-0.30287,1.0472,387.9,1413.1,0,0,0,0
-0.70338,-0.30295,1.0483,486.31,1242.8,0,0,0,0
-0.70458,-0.30358,1.0485,666.08,900.74,0,0,0,0
-0.70307,-0.3033,1.0452,340.58,1408,0,0,0,0
-0.70262,-0.30398,1.0433,-929.22,563.38,0,0,0,0
-0.70271,-0.30511,1.0415,-975.41,590.05,0,0,0,0
-0.71155,-0.46724,1.0442,-117.81,515.66,0,0,0,0
-0.71142,-0.46198,1.042,-117.89,516.16,0,0,0,0
-0.71122,-0.45898,1.0449,-113.21,522.82,0,0,0,0
-0.71114,-0.46062,1.0495,-108.4,527.5,0,0,0,0
-0.71123,-0.46351,1.0502,-109.41,525.5,0,0,0,0
-0.7115,-0.46752,1.0463,-113.72,520.84,0,0,0,0
-0.71151,-0.46183,1.0388,-123.33,510.35,0,0,0,0
-0.71149,-0.45972,1.037,-126.25,507.97,0,0,0,0
-0.71136,-0.45615,1.0369,-125.91,509.02,0,0,0,0
-0.71124,-0.45398,1.0384,-121.69,515.34,0,0,0,0
-0.71114,-0.45355,1.0412,-115.61,522.78,0,0,0,0
-0.71112,-0.4559,1.0444,-112.14,525.53,0,0,0,0
-0.71174,-0.47006,1.0413,-122.12,509.48,0,0,0,0
-0.7118,-0.46916,1.0378,-126.99,503.35,0,0,0,0
-0.71172,-0.46567,1.0365,-127.75,504.14,0,0,0,0
-0.71089,-0.44814,1.0427,-112.31,528.8,0,0,0,0
-0.71073,-0.44774,1.0473,-106.61,534.63,0,0,0,0
-0.71084,-0.45224,1.0491,-106.27,533.28,0,0,0,0
-0.71119,-0.45041,1.0358,-124.96,513.06,0,0,0,0
-0.71104,-0.44716,1.0369,-122.41,517.27,0,0,0,0
-0.71088,-0.44595,1.0405,-115.7,525.72,0,0,0,0
-0.71074,-0.4423,1.0409,-114.25,529.04,0,0,0,0
-0.71059,-0.44047,1.0433,-108.61,537.16,0,0,0,0
-0.7105,-0.44133,1.047,-103.56,542.13,0,0,0,0
-0.71059,-0.44536,1.0487,-102.74,540.43,0,0,0,0
-0.71104,-0.44492,1.0342,-127.42,512.77,0,0,0,0
-0.71092,-0.4416,1.0345,-126.8,515.19,0,0,0,0
-0.71079,-0.44015,1.0366,-120.33,523.04,0,0,0,0
-0.70968,-0.41314,1.0413,-102.87,552.83,0,0,0,0
-0.70967,-0.41805,1.0462,-96.057,560.07,0,0,0,0
-0.70979,-0.41743,1.0424,-101.82,553.63,0,0,0,0
-0.71029,-0.4338,1.0449,-103.89,545.94,0,0,0,0
-0.71018,-0.42996,1.044,-104.13,547.19,0,0,0,0
-0.71003,-0.42777,1.0461,-99.449,552.92,0,0,0,0
-0.70991,-0.42865,1.0502,-94.383,556.93,0,0,0,0
-0.71,-0.43172,1.051,-94.609,555.01,0,0,0,0
-0.7102,-0.43459,1.0483,-99.123,549.94,0,0,0,0
-0.70967,-0.42268,1.0509,-90.607,563.2,0,0,0,0
-0.70978,-0.42203,1.0471,-95.455,559.39,0,0,0,0
-0.70992,-0.42405,1.0453,-100,553.73,0,0,0,0
-0.70977,-0.42636,1.0521,-90.295,561.43,0,0,0,0
-0.70949,-0.42385,1.0572,-82.743,567.65,0,0,0,0
-0.70965,-0.42657,1.0553,-86.117,563.98,0,0,0,0
-0.71029,-0.43816,1.0495,-99.164,548.1,0,0,0,0
-0.70994,-0.43264,1.0536,-91.13,556.71,0,0,0,0
-0.71003,-0.43591,1.0547,-91.547,554.39,0,0,0,0
-0.71019,-0.43857,1.053,-94.808,550.97,0,0,0,0
-0.70969,-0.42913,1.057,-85.192,562.52,0,0,0,0
-0.70977,-0.4307,1.0566,-87.23,559.64,0,0,0,0
-0.70993,-0.41954,1.0404,-106.88,546.7,0,0,0,0
-0.71003,-0.42337,1.0415,-105.77,547.39,0,0,0,0
-0.71027,-0.42922,1.0405,-109.74,541.37,0,0,0,0
-0.71017,-0.42541,1.0395,-110.76,540.82,0,0,0,0
-0.70869,-0.41293,1.0682,-65.766,587.1,0,0,0,0
-0.70879,-0.41383,1.0662,-68.211,584.04,0,0,0,0
-0.70876,-0.41647,1.0699,-65.065,584.21,0,0,0,0
-0.70885,-0.41738,1.0681,-67.157,581.44,0,0,0,0
-0.70889,-0.41663,1.0664,-68.773,581.15,0,0,0,0
-0.70867,-0.41412,1.07,-64.291,586.98,0,0,0,0
-0.709,-0.41791,1.0645,-71.229,578.22,0,0,0,0
-0.70907,-0.42049,1.0652,-71.719,575.91,0,0,0,0
-0.7092,-0.42211,1.0635,-74.231,573.09,0,0,0,0
-0.70926,-0.42179,1.0615,-76.652,572.16,0,0,0,0
-0.70893,-0.41967,1.0684,-67.834,579.21,0,0,0,0
-0.70903,-0.42088,1.0668,-69.937,576.61,0,0,0,0
-0.70909,-0.42317,1.0676,-70.485,574.88,0,0,0,0
-0.70918,-0.42447,1.0664,-72.541,572.42,0,0,0,0
-0.70924,-0.42424,1.0645,-74.462,571.38,0,0,0,0
-0.70936,-0.42611,1.0632,-76.787,568.77,0,0,0,0
-0.70944,-0.42619,1.0611,-79.33,567.41,0,0,0,0
-0.7094,-0.42402,1.0597,-79.54,569.08,0,0,0,0
-0.70955,-0.42838,1.0601,-81.65,564.55,0,0,0,0
-0.70977,-0.41276,1.0383,-109.84,544.23,0,0,0,0
-0.70973,-0.40962,1.0365,-112.82,541.18,0,0,0,0
-0.70959,-0.40699,1.0376,-109.4,546.6,0,0,0,0
-0.70947,-0.4061,1.0403,-102.35,556.15,0,0,0,0
-0.71004,-0.41901,1.0369,-114.64,537.25,0,0,0,0
-0.70997,-0.4158,1.0357,-116.15,536.05,0,0,0,0
-0.71026,-0.42493,1.0364,-117.79,532.59,0,0,0,0
-0.71018,-0.42127,1.035,-120.24,530.09,0,0,0,0
-0.71003,-0.41528,1.0333,-124.74,527.58,0,0,0,0
-0.70997,-0.41229,1.0321,-127.03,527.1,0,0,0,0
-0.70983,-0.40986,1.0337,-121.23,532.82,0,0,0,0
-0.71026,-0.41951,1.031,-135.2,519.37,0,0,0,0
-0.71014,-0.41657,1.0315,-132.48,521.35,0,0,0,0
-0.71027,-0.42119,1.0322,-130.03,522.02,0,0,0,0
-0.70763,-0.39122,1.076,-48.86,625.02,0,0,0,0
-0.70773,-0.39337,1.0755,-50.754,621.31,0,0,0,0
-0.70763,-0.38982,1.0745,-49.284,625.65,0,0,0,0
-0.70752,-0.3875,1.0754,-46.697,629.95,0,0,0,0
-0.70751,-0.38576,1.074,-46.747,631.24,0,0,0,0
-0.70737,-0.38319,1.0752,-43.477,636.23,0,0,0,0
-0.7092,-0.40109,1.0429,-95.934,566.75,0,0,0,0
-0.70909,-0.39788,1.0429,-94.39,569.48,0,0,0,0
-0.70911,-0.39653,1.0411,-98.213,564.56,0,0,0,0
-0.70933,-0.40229,1.0405,-101.08,559.46,0,0,0,0
-0.70936,-0.40081,1.0382,-105.59,554.69,0,0,0,0
-0.70924,-0.39775,1.0386,-104.12,557.19,0,0,0,0
-0.70926,-0.39645,1.0365,-108.75,552.3,0,0,0,0
-0.70916,-0.39375,1.0367,-107.04,553.96,0,0,0,0
-0.70874,-0.38305,1.038,-99.767,559.35,0,0,0,0
-0.70872,-0.3819,1.0373,-102.77,556.1,0,0,0,0
-0.70863,-0.37988,1.0378,-99.996,559.05,0,0,0,0
-0.70899,-0.38924,1.037,-104.27,555.88,0,0,0,0
-0.7089,-0.38708,1.0373,-102.14,557.82,0,0,0,0
-0.70889,-0.38594,1.0365,-104.54,554.85,0,0,0,0
-0.70713,-0.37983,1.0783,-36.326,646.58,0,0,0,0
-0.7072,-0.38188,1.0785,-37.871,643.72,0,0,0,0
-0.7073,-0.38325,1.0772,-40.844,639.13,0,0,0,0
-0.70918,-0.39265,1.0351,-111.89,549.07,0,0,0,0
-0.70909,-0.39008,1.0351,-110.48,550.04,0,0,0,0
-0.70841,-0.41079,1.0739,-59.476,595.67,0,0,0,0
-0.70849,-0.41132,1.0723,-61.336,592.92,0,0,0,0
-0.70832,-0.40733,1.0731,-59.347,599.36,0,0,0,0
-0.70832,-0.40857,1.0743,-58.602,598.73,0,0,0,0
-0.70858,-0.41343,1.0719,-62.173,589.89,0,0,0,0
-0.70795,-0.3991,1.0751,-54.137,612.58,0,0,0,0
-0.70805,-0.40032,1.0736,-56.097,609.25,0,0,0,0
-0.70789,-0.39713,1.0749,-53.337,615.04,0,0,0,0
-0.70809,-0.40216,1.0743,-56.427,607.32,0,0,0,0
-0.70819,-0.4038,1.073,-58.214,603.92,0,0,0,0
-0.70805,-0.40241,1.0757,-54.945,608.94,0,0,0,0
-0.70807,-0.4038,1.0765,-54.955,607.77,0,0,0,0
-0.70816,-0.40536,1.0756,-56.296,604.77,0,0,0,0
-0.70821,-0.4054,1.074,-57.987,602.65,0,0,0,0
-0.70825,-0.40824,1.076,-56.899,601.25,0,0,0,0
-0.70817,-0.40652,1.0765,-55.866,604.12,0,0,0,0
-0.70772,-0.39444,1.0768,-49.988,621.3,0,0,0,0
-0.7078,-0.39633,1.0766,-51.289,618.28,0,0,0,0
-0.70678,-0.37505,1.0832,-25.18,662.85,0,0,0,0
-0.70682,-0.37614,1.0833,-26.47,660.89,0,0,0,0
-0.70688,-0.37701,1.0824,-28.917,657.21,0,0,0,0
-0.70695,-0.37691,1.0805,-30.944,654.39,0,0,0,0
-0.70692,-0.37873,1.083,-29.848,655.72,0,0,0,0
-0.70701,-0.37991,1.0817,-32.364,651.92,0,0,0,0
-0.70704,-0.37902,1.0801,-33.463,650.58,0,0,0,0
-0.7083,-0.36946,1.0371,-99.235,565.13,0,0,0,0
-0.70826,-0.36812,1.037,-100.03,565.23,0,0,0,0
-0.70817,-0.36677,1.0384,-94.689,570.49,0,0,0,0
-0.70959,-0.40439,1.0352,-113.91,543.12,0,0,0,0
-0.70945,-0.4015,1.0363,-111.94,547.15,0,0,0,0
-0.70947,-0.3997,1.0341,-116.9,543.71,0,0,0,0
-0.70935,-0.39713,1.0347,-115.29,546.19,0,0,0,0
-0.70539,-0.34678,1.0919,47.9,704.61,0,0,0,0
-0.70542,-0.34871,1.0932,44.578,708.32,0,0,0,0
-0.70556,-0.35161,1.0924,33.146,707.92,0,0,0,0
-0.70556,-0.35299,1.0941,32.728,712.36,0,0,0,0
-0.70565,-0.35562,1.0944,25.976,713.82,0,0,0,0
-0.70575,-0.35717,1.0932,17.834,709.24,0,0,0,0
-0.70592,-0.36163,1.0933,8.5962,706.11,0,0,0,0
-0.70602,-0.36181,1.0909,4.171,700,0,0,0,0
-0.7058,-0.35968,1.0945,14.98,711.24,0,0,0,0
-0.70612,-0.36386,1.0902,-0.81248,695.69,0,0,0,0
-0.70623,-0.36451,1.0878,-5.2445,689.84,0,0,0,0
-0.70631,-0.36632,1.0876,-8.9328,685.84,0,0,0,0
-0.70643,-0.36756,1.0854,-13.229,679.85,0,0,0,0
-0.70636,-0.36897,1.0888,-10.731,684.19,0,0,0,0
-0.70644,-0.36986,1.0875,-13.761,679.64,0,0,0,0
-0.70648,-0.36903,1.0856,-15.248,677.3,0,0,0,0
-0.7063,-0.36756,1.0889,-8.1193,687.57,0,0,0,0
-0.70654,-0.37011,1.0847,-18.214,673.09,0,0,0,0
-0.70539,-0.35183,1.0972,41.639,718.53,0,0,0,0
-0.7053,-0.34977,1.0976,51.257,718.42,0,0,0,0
-0.70517,-0.34921,1.1005,60.354,729.37,0,0,0,0
-0.70517,-0.35043,1.1015,57.763,738.44,0,0,0,0
-0.70533,-0.35345,1.1007,46.856,734.72,0,0,0,0
-0.7054,-0.35383,1.0991,39.915,725.38,0,0,0,0
-0.70554,-0.3562,1.098,30.795,722.49,0,0,0,0
-0.7053,-0.35475,1.1027,46.96,744.27,0,0,0,0
-0.70536,-0.35659,1.103,40.697,745.16,0,0,0,0
-0.70549,-0.35831,1.1013,31.681,735.98,0,0,0,0
-0.70557,-0.35776,1.0987,27.523,726.18,0,0,0,0
-0.70529,-0.34823,1.0963,53.123,712.53,0,0,0,0
-0.70571,-0.35993,1.0972,19.182,718.84,0,0,0,0
-0.70556,-0.36078,1.1021,26.882,737.78,0,0,0,0
-0.70569,-0.36246,1.1004,19.632,729.16,0,0,0,0
-0.70576,-0.36189,1.0979,16.477,720.78,0,0,0,0
-0.70595,-0.36352,1.0944,7.0918,707.17,0,0,0,0
-0.70587,-0.36366,1.0967,10.587,713.97,0,0,0,0
-0.70528,-0.34192,1.0895,58.946,697.82,0,0,0,0
-0.70521,-0.34253,1.0921,65.009,701.57,0,0,0,0
-0.70525,-0.3444,1.093,59.909,704.39,0,0,0,0
-0.70575,-0.36452,1.1009,16.194,729.35,0,0,0,0
-0.7055,-0.3615,1.1045,29.687,744.51,0,0,0,0
-0.70558,-0.36421,1.1051,24.631,742.63,0,0,0,0
-0.7057,-0.36559,1.1033,18.082,735.69,0,0,0,0
-0.70585,-0.36577,1.0995,11.041,721.27,0,0,0,0
-0.70591,-0.36516,1.0973,8.6522,714.45,0,0,0,0
-0.70608,-0.36699,1.0946,1.4757,702.87,0,0,0,0
-0.70605,-0.36519,1.0935,2.469,702.21,0,0,0,0
-0.70601,-0.36691,1.0962,4.1537,708.33,0,0,0,0
-0.70613,-0.36545,1.0914,-0.99499,696.82,0,0,0,0
-0.70622,-0.36828,1.0919,-4.7491,693.28,0,0,0,0
-0.70621,-0.36692,1.091,-4.6921,692.58,0,0,0,0
-0.70614,-0.36817,1.0939,-2.0839,698.12,0,0,0,0
-0.70526,-0.33862,1.0869,61.855,688.76,0,0,0,0
-0.70521,-0.33973,1.089,65.854,694.36,0,0,0,0
